ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10012839,JEWEL JUNCTION Men Gold-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of gold-toned and black geometric textured cufflinks, Gold
10015829,Raymond Men Maroon Regular Fit Self Design Formal Shirt,Raymond,Men,1079,5,"Maroon self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem and one pocket", Maroon
10012515,AccessHer Women Gold-Plated & Off-White Oxidised Stone & Pearl Embellished Nose Ring,AccessHer,Women,512,4," Circular-shaped gold-plated, off-white and green stone-studded clip-on nose ring, has pearl beaded chain secured with S-hook closure ", White
1000712,ahilya Gold-Plated Sterling Silver Drop Earrings,ahilya,Women,4410,3,"A pair of gold-plated sterling silver drop earrings, has an intricately designed drop encrusted with stones and cut-out detail, has multiple danglersSecured with a fish-hook ear wire", Gold
10009635,SPYKAR Women Black Alexa Super Skinny Fit High-Rise Clean Look Stretchable Ankle Jeans,SPYKAR,Women,1079,7,"Black dark wash 5-pocket high-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops, printed at the sides", Black
10002805,Qraa Men Intense Acne Therapy Kit,Qraa Men,Men,815,1,"What It Is?:Qraa Men Intense Acne Therapy KitWhat It Does?:This kit contains:Acne Clearing Face Pack 100gm: Qraa Men Acne Clearing Face Pack with ginger extracts along with the goodness of neem, fuller's earth and turmeric work together to regulate excess oil secretion, clean clogged pores and prevent the recurrence of pimples. The formula has salicylic acid which helps to soothe redness, refines skin texture and prevents further breakouts for clear and mattified skin. This face pack possesses great anti-bacterial properties to suppress acne-causing bacteria along with oil-absorbing ginger root extract that help deliver gingerols to soothe skin.Ingredients: Aqua, Kaolin, Emulsifying Wax, Sandal Wood Extracts, Glycerin, Lemon Oil, Peppermint Oil, Clove Oil, Turmeric Oil, Ginger Extract and Tea Tree Oil.Acne Clearing Face Gel 50gm: Qraa Men Acne Clearing Face Gel with tea tree oil and salicylic acid is a lightweight, anti-acne gel which clears skin. It contains retinol which helps smoothen skin texture and evens out skin tone. The perfect blend of soothing ingredients help balance the skin's microbiome. This hydrating formula also contains sodium lactate, which moisturises skin and helps offset dryness. Salicylic acid refines skin texture and possesses antibacterial properties to suppress acne-causing bacteria and oil-absorbing ginger root extract delivers gingerols to soothe skin.Ingredients: Water, Niacinamide, Glycolic Acid, Glycerin, Phenoxyethanol, Disodium Edta, Allantoin, Tea Tree Oil and Salicylic AcidAcne Clearing Face Wash 100gm: Qraa Men Acne Clearing Face Wash enriched with tea tree oil and natural ingredients, is an effective oil-free foaming cleansing gel that gently cleanses and clears skin, prevents breakouts and blackheads. It effectively unclogs pores and helps control the moisture levels in skin, resulting in fresh, soft, smooth and clear skin.Ingredients: Water, Glycerin, Sodium Chloride, Disodium Edta, Bht, Phenoxyethanol, Tea Tree Oil, Neem Extract and Ginger ExtractHow To Use?:Face Pack: Apply evenly over cleansed face and neck, avoiding the area around the eyes and mouthLet it dry for 10-15 minutes, and remove with a wet sponge or towel. Rinse with cool water. For optimal results, use once a weekFace Gel: Apply a thin, even layer to clean, dry skin.Face Wash: Use twice a day, morning and night. Massage over face, avoiding eye area. Rinse thoroughly and pat skin dry.About The Brand:Qraa Herbal is one of India's leading natural cosmetic companies. It combines ancient wisdom from the Vedas with 21st century technology, to bring out some amazing natural products for skin and hair. Qraa believes in actively utilising herbal ingredients instead of chemicals, synthetic or cruel animal-tested cosmetics. Each of its products contains a combination of extracts of different herbs to protect, heal and enhance the skin, body and hair. Qraa believes that its role is to offer solutions, which will improve the beauty and health of your body and hair.",
10004113,HIGHLANDER Men Navy Blue & White Slim Fit Printed Casual Shirt,HIGHLANDER,Men,699,5,"Navy Blue and white printed casual shirt, has a spread collar, short sleeves, button placket,  curved hem, one patch pocket",Blue
10016971,Campus Sutra Men Charcoal Grey & Black Colourblocked Round Neck T-shirt,Campus Sutra,Men,699,5,"Charcoal grey and black colourblocked T-shirt, has a round neck, long sleeves", Black
10013411,SEJ by Nisha Gupta Pink & Blue Printed Wooden Open Dry Bin,SEJ by Nisha Gupta,Unisex,999,3,Set content: 1 open dry binColour: Pink and bluePattern: Bird printShape: Rectangular,Blue
10013605,PARFAIT Plus Size Mauve  Pink Printed Underwired Lightly Padded Plunge Bra 2801,PARFAIT,Women,1189,2,Mauve and pink printed half-coverage Plunge bra with lace detailLightly Padded and Underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10000301,Parx Men Green Printed Polo Collar T-shirt,Parx,Men,594,5,"Green printed t-shirt, has a polo collar, short sleeves", Green
10012963,JEWEL JUNCTION Silver-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of silver-toned and black geometric printed cufflinksComes in a signature JEWEL JUNCTION case, Silver
10017491,Soie Nude-Coloured lace Underwired Non Padded full coverage Everyday Bra FB-610,Soie,Women,693,5,Nude full-coverage Everyday bra Non Padded and Flexible Underwired seamless three layered cupsCushioned front straps with lace and back closureSandwiched brushed layer for no show apex, Red
10012961,JEWEL JUNCTION Silver-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of silver-toned and black geometric printed cufflinksComes in a signature JEWEL JUNCTION case, Silver
10012819,SEJ by Nisha Gupta Set of 4 Mustard & Green Printed Table Placemats,SEJ by Nisha Gupta,Unisex,799,4,Set content: 4 table matsShape: RectangleColour: Mustard and greenPattern: PrintedSuitable For: 4 seater tableMaterial: Cotton, Green
1001050,Blackberrys Black Single-Breasted Linen Slim Ethnic Blazer,Blackberrys,Men,3147,6,"Black ethnic blazer in a patterned weave, has a mandarin collar, single-breasted with a full button closure, long sleeves with buttoned detail, a chest pocket, two welt pockets with flap closures, double vented back hem, and has an attached inner lining with two welt pockets", Black
10006007,ID Men Brown Formal Leather Derbys,ID,Men,1036,5,"A pair of brown square-toed formal derbys, has central lace-upsLeather upperCushioned footbedTextured TPR outsole, has a stacked heelWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer", Brown
10003171,Gini and Jony Girls White & Pink Tie & Dye Kaftan Top,Gini and Jony,Girls,779,3,"White and Pink dyed woven kaftan top with tie-up, embellished and embroidered detail, has a round neck, short sleeves, and button closure", White
10003855,Homesake Gold-Toned Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1890,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-TonedPattern: SolidShape: GeometricShade material: FabricBase material: AluminiumSwitch Type: Toggle Button, Gold
10005993,ID Men Black Solid Formal Leather Derbys,ID,Men,956,5,"A pair of black square-toed formal derbys, has central lace-upsLeather upperCushioned footbedTextured rubber outsole, has a stacked heelWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer", Black
10003849,Homesake Gold-Toned & Purple Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1836,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and purplePattern: SolidShape: GeometricShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, Gold
10013515,PARFAIT Plus Size Women Black Solid Hipster Briefs 4803,PARFAIT,Women,999,2,"Black solid hipster briefs, has an elasticated waistband, double layered gusset", Black
10004315,Park Avenue Women Blue Shirt Dress,Park Avenue,Women,869,5,"Blue printed woven shirt dress, has a mandarin collar, three-quarter sleeves, button closure,, high-low hem",Blue
10000753,Lady Lyka Women Pink and Burgundy Pack of 2 Everyday Bras MONALISA-PNK-WHN-Multi,Lady Lyka,Women,593,4,Pack of 2 Pink and burgundy solid medium-coverage Everyday braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Pink
10009661,SPYKAR Women Blue Elissa Bootcut High-Rise Clean Look Stretchable Ankle Jeans,SPYKAR,Women,2699,7,"Blue dark wash 5-pocket high-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10003477,Gini and Jony Girls Pink Net Embroidered Fit & Flare Dress with Studded Detail,Gini and Jony,Girls,1499,3,"Pink embroidered woven fit and flare dress with studded detail, has a round neck, short sleeves, concealed zip closure, an attached lining, flared hem, tie-up detail on the back", Red
10002627,NEUDIS Grey Set of 2 Striped Square Cushion Covers,NEUDIS,Unisex,349,5,Set content: 2 Cushion Covers Colour: Grey Shape: Square Pattern: Striped Closure: Zip, Grey
10013581,PARFAIT Plus Size Women Charcoal Grey Solid Hipster Briefs P5025,PARFAIT,Women,999,3,"Charcoal grey solid hipster briefs with lace detail, has inner elasticated waistband, double layered gusset", Grey
10003647,Gini and Jony Boys Black Solid Joggers with Printed Detail,Gini and Jony,Boys,734,3,"A pair of black solid knitted joggers with printed detail on the side and back, has an elasticated waistband with drawstring closure, three pockets, cuffed hem", Black
10013499,PARFAIT Plus Size Pink  Grey Printed Underwired Lightly Padded Balconette Bra 6901,PARFAIT,Women,1609,2,Pink and grey printed full-coverage Balconette braLightly Padded and Underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10012741,MIAH Decor Red & Grey Art Storage Jar,MIAH Decor,Unisex,883,4,Pattern: PrintedFinish: GlossyMaterial: Ceramic, Red
10013649,PARFAIT Plus Size Women Beige Lace Detail Solid Hipster Brief P5025,PARFAIT,Women,999,2,"Beige solid low-rise hipster briefs with lace detail, has an inner elasticated waistband with lace detail, double layered gusset", Beige
10012533,AccessHer Gold-Plated & Off-White Kundan & Pearl Embellished Maang Tikka,AccessHer,Women,621,5," Gold-plated and off-white maang tikka, has kundan embellishment detail and pearl beaded droplets  Secured with S-hook closure ", White
10003099,Gini and Jony Girls White & Pink Loose Fit Checked Culottes,Gini and Jony,Girls,559,3,"White and pink checked mid-rise culotte, has a button & zip closure, and 2 pockets", White
10002827,Stylo Bug Girls Turquoise Blue Butterfly Print A-Line Dress,Stylo Bug,Girls,768,7,"Turquoise Blue printed A-line dress, has a round neck,, concealed zip closure,, flared hem",Blue
10014665,BuckleUp Women Multicoloured Printed Belt,BuckleUp,Women,449,5,Multicoloured printed beltSecured with a tangWarranty: 1 monthWarranty provided by brand/manufacturer, Red
10012517,AccessHer Women Gold-Plated & Off-White Oxidised Kundan & Pearl Embellished Maang Tikka,AccessHer,Women,523,5," Gold-plated and off-white pearl beaded maang tikka, has kundan embellishment detail and pearl beaded droplets  Secured with S-hook closure ", White
10003395,Gini and Jony Girls Blue Dyed Printed Round Neck T-shirt,Gini and Jony,Girls,489,3,"Blue dyed printed T-shirt, has a round neck, and short sleeves",Blue
10016735,Vishudh Women Pink & Orange Maxi Dress,Vishudh,Women,1299,4,"Pink and orange checked woven maxi dress, has a V-neck, three-quarter sleeves, button closure,, flared hem", Pink
10017627,Parx Men Grey Slim Fit Printed Casual Shirt,Parx,Men,612,5,"Grey printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Grey
10009735,SPYKAR Women Blue Adora Skinny Fit Mid-Rise Clean Look Stretchable Jeans,SPYKAR,Women,2499,7,"Blue medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loopsComes with a belt",Blue
10017659,Parx Men Pink & Off-White Slim Fit Printed Casual Shirt,Parx,Men,699,5,"Pink and off-white printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", White
10014783,AccessHer Pink & Gold-Plated Enamelled Geometric Drop Earrings,AccessHer,Women,520,4,Pink and Gold-Plated enamelled geometric drop earrings and has cubic zirconiaSecured with a post and back, Pink
10016699,Raymond Men Blue Solid Polo Collar T-shirt,Raymond,Men,809,5,"Blue solid T-shirt, has a polo collar, short sleeves",Blue
10014843,AccessHer Gold-Plated Meenakari Jewellery Set,AccessHer,Women,1064,5,Gold-plated necklace with gray enamel details and CZ stones.This necklace comes with adjustable links and lobster claw closureA pair of small matching earrings with push back closure., Gold
10013401,SEJ by Nisha Gupta Yellow & White Printed Wooden Open Dry Bin,SEJ by Nisha Gupta,Unisex,999,3,Set content: 1 open dry binColour: Yellow and whitePattern: Floral printShape: Rectangular, Yellow
10016731,Vishudh Women Peach-Coloured Printed Straight Kurta,Vishudh,Women,542,5,"Peach-Coloured printed straight kurta, has a mandarin collar, three-quarter sleeves, curved hem, side slits", Red
10002759,StyleStone Women Cream-Coloured & Orange Printed Top,StyleStone,Women,584,5,"Cream-Coloured and orange printed regular top, has a tie-up neck, three-quarter bell sleeves, tie-up detail", Red
10012543,AccessHer Gold-Plated & White Pearl Embellished Swan-Shaped Brooch,AccessHer,Women,264,5," Gold-plated and white pearl beaded circular-shaped brooch, has intricate textured detailing  Secured with a safety pin closure ", White
10013223,SASSAFRAS Women Black Regular Fit Semi-Sheer Solid Jodhpuris,SASSAFRAS,Women,699,5,Black solid high-rise semi-sheer trousers and slip-on closure, Black
10004181,HIGHLANDER Men Black & Grey Slim Fit Self Design Regular Trousers,HIGHLANDER,Men,1299,5,"Black and Grey self-design mid-rise trousers, button closure, and 4 pockets", Black
1001519,United Colors of Benetton Girls Black Floral Print Sheath Dress,United Colors of Benetton,Girls,1999,3,"Black floral print knitted sheath dress, has a round neck, sleeveless, a short zip placket on the front, panelling along the waist, and a straight hemline", Black
10000587,Parx Men Khaki Tapered Fit Solid Regular Trousers,Parx,Men,839,5,"Khaki solid mid-rise regular trousers, has a button closure, four pockets", Red
10002269,Playdate Girls White & Navy Blue Solid A-Line Dress,Playdate,Girls,839,6,"White and Navy Blue solid knitted A-line dress, has a round neck, short sleeves, and straight hem",Blue
10013349,Marvel by Wear Your Mind Boys Black Printed Round Neck T-shirt,Marvel by Wear Your Mind,Boys,539,3,"Black printed T-shirt, has round neck, short sleeves", Black
10001899,Glam Jasmine Edp 50Ml,Michael Kors,Women,5715,2,"Sending off sophisticated feminine scent that is truly seductive and exotic, this 'Glam Jasmine ' EDP (Eau De Parfum) from Michael Kors is meant for modern women who are sporty, sexy and glamorous. It has an irresistible fragrance, enlivened by white flowers, jasmine, cassis and sandalwood to leave you lost in the mystic garden that is woody, aromatic and extraordinarily exquisite. It comes in a masterly-crafted glass bottle of 50ml.  ",
10017805,Parx Men Blue Slim Fit Printed Casual Shirt,Parx,Men,759,5,"Blue printed casual shirt, has a cutaway collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10002195,Bvlgari Women Splendida Iris D'Or Eau De Parfum 50 ml,Bvlgari,Women,7650,2,"NotesTop notes: Violet Leaves absolute, HeliotropeHeart notes: Orris abs, Mimosa absBase notes: Tonka beans, Heart of Vetiver, Sandalwood ess",
10003087,Gini and Jony Boys Khaki Slim Fit Solid Regular Trousers,Gini and Jony,Boys,1119,4,"Khaki solid mid-rise trousers, button closure, and 5 pocketsComes with a belt", Khaki
1001060,Blackberrys Men Charcoal Grey Single-Breasted Slim Fit Formal Blazer,Blackberrys,Men,3597,5,"Charcoal grey formal blazer in a patterned weave, has a notched lapel, single-breasted with double button closure, long sleeves, a chest pocket and two welt pockets with flap closures, a double vented back hem, has an attached inner lining with three welt pockets", Black
10000707,Lady Lyka Women Black and Beige Pack of 2 Everyday Bras SONAL-BLK-SKN-Multi,Lady Lyka,Women,678,5,Pack of 2 Black and beige solid medium-coverage Everyday braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Black
10000763,Lady Lyka Women Pack of 2 Beginners Bras TEENAGER-BLK-RED,Lady Lyka,Women,425,5,Black and red solid medium-coverage beginners braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10017867,Parx Men Blue Slim Fit Solid Casual Shirt,Parx,Men,874,5,"Blue solid casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10016741,Vishudh Women Blue Solid Straight Kurta,Vishudh,Women,1299,5,"Blue solid straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, multiple slits",Blue
10013305,Marvel by Wear Your Mind Boys White Printed Round Neck T-shirt,Marvel by Wear Your Mind,Boys,539,3,"White printed T-shirt, has round neck, short sleeves", White
10013377,Marvel by Wear Your Mind Boys Red & Black Printed Round Neck T-shirt,Marvel by Wear Your Mind,Boys,549,3,"Black and red printed T-shirt, has round neck, short sleeves", Red
10017801,Parx Men Navy Blue Slim Fit Printed Casual Shirt,Parx,Men,612,5,"Navy Blue printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10013629,PARFAIT Plus Size White Solid Underwired Lightly Padded Everyday Bra P5011,PARFAIT,Women,1819,4,White solid medium-coverage Everyday braLightly Padded and Underwired seamless cupsMultiway straps and back closureBack style: RegularFeature: All Day Comfort, Red
10012757,Peter England Men Set of 2 Briefs PIWBBKGM9016001,Peter England,Men,266,5,"Pack of 2 solid briefs in grey and black, each has an elasticated waistband and a panelled front with a double-layered contoured pouch",
10000725,Lady Lyka Women Maroon and Burgundy Pack of 2 Everyday Bras MONALISA-MRN-WHN-Multi,Lady Lyka,Women,593,4,Pack of 2 Maroon and burgundy solid medium-coverage Everyday braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Burgundy
10000901,Blackberrys Men Black Solid Quilted Jacket,Blackberrys,Men,4499,5,"Black solid quilted jacket, has a stand collar, 3 pockets, zip closure, long sleeves, straight hem and polyester lining", Black
10006017,ID Men Black Formal Leather Oxfords,ID,Men,1432,5,"A pair of black square-toed formal oxfords, has central lace-upsLeather upperCushioned footbedTextured TPU outsole, has a stacked heelWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer", Black
10017799,Parx Men Pink Slim Fit Checked Casual Shirt,Parx,Men,647,5,"Pink checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Pink
10012705,MIAH Decor Orange & Brown Kitchen Storage Jar with Lid,MIAH Decor,Unisex,1199,4,Type: Kitchen Storage Jar with lidPattern: PrintedFinish: GlossyMaterial: Ceramic, Brown
10002393,Bvlgari Women Splendida Jasmin Noir EDP 50 ml,Bvlgari,Women,7650,2,"Notes:With top notes of gardenia and greenMiddle notes of sandalwood and jasmineBase notes of cashmere, tonka bean, and patchouli, this perfume gives you a lingerie fragrance that lasts for long.",
10004171,HIGHLANDER Men Blue & Grey Slim Fit Checked Regular Trousers,HIGHLANDER,Men,1299,5,"Blue and grey checked mid-rise regular trousers, has a button closure, four pockets",Blue
10000635,Parx Men Blue Original Tapered Fit Solid Regular Trousers,Parx,Men,734,5,"Blue solid mid-rise regular trousers, has a button closure, four pockets",Blue
10014661,BuckleUp Women Brown Solid Belt,BuckleUp,Women,449,5,Brown solid beltSecured with a tangWarranty: 1 monthWarranty provided by brand/manufacturer, Brown
10003161,Gini and Jony Boys Black Regular Fit Solid Chinos with Belt,Gini and Jony,Boys,979,3,"Black solid mid-rise chinos,  has a button and zip closure, 5 pocketsComes with a belt", Black
1000903,U.S. Polo Assn. Kids Boys Yellow Hooded Sweatshirt,U.S. Polo Assn. Kids,Boys,1699,4,"Yellow sweatshirt with applique', has an attached hood with drawstring fastening, a full zip closure, long sleeves, split kangaroo pocket, and fleece lined", Yellow
10015805,Raymond Men Blue Regular Fit Self Design Formal Shirt,Raymond,Men,1484,5,"Blue self-design formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket",Blue
10000539,Parx Men Pink & Blue Striped Polo Collar T-shirt,Parx,Men,489,5,"Pink and blue striped T-shirt, has polo collar and short sleeves",Blue
10017733,Parx Men Blue & Yellow Slim Fit Checked Casual Shirt,Parx,Men,859,5,"Blue and yellow checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10005241,Gini and Jony Boys Navy Blue Printed Round Neck T-shirt,Gini and Jony,Boys,734,4,"Navy Blue printed T-shirt, has a round neck, short sleeves, and 1 pocket",Blue
10016723,Vishudh Women Pink & Red Floral Print Maxi Dress,Vishudh,Women,1999,5,"Pink and red printed woven maxi dress, has a round neck, short sleeves, concealed zip closure,, flared hem", Red
1000746,ahilya Sterling Silver Statement Ring,ahilya,Women,5283,4,"Sterling silver ring, has a textured plate-shaped detail and an adjustable band", Silver
10005995,ID Men Black Leather Formal Slip-Ons,ID,Men,1219,5,"A pair of black round-toed formal slip-on shoes, has elasticated gussets on both sidesLeather upper, has a textured detailCushioned footbedTextured rubber outsoleWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer", Black
10000869,VLCC 7X Ultra Whitening and Brightening Charcoal Peel Off Mask 100 g,VLCC,Unisex,348,2,"What Is It:VLCC 7X Ultra Whitening & Brightening Charcoal Peel off Mask is powered by 100% pure activated charcoal for absorbing skin toxins, cleansing pores, removing blackheads & dirt.Features:Vitamin C lightens & brightens the skinExotic mulberry extract fades dark spotsVitamin E restores skin from sun damageRose water restores the ph balance & provides a soothing effect on the skinLemon Oil, a powerful astringent helps restore lost skin lusterTurmeric Oil calms the skin & helps prevent acneBenefits:Blackheads are a result of clogged hair follicles. Hair follicles get blocked when the body starts producing excess oil. This special Charcoal mask effectively treats this condition.7X Ultra Charcoal Peel Off mask does not just work over the surface but rather penetrates the pores & thoroughly cleanses from deep within.100% Activated Charcoal in this peel off mask acts like a magnet & draws out harmful toxins , dirt & excess oil to give skin a rejuvenated fresh feel.This peel off Mask exfoliates and removes dead skin cells. In addition to this there are herbal actives which further help fade spots & marks naturally.It helps clear out pores which helps make them smaller. Further it also absorbs excess oils & balance the oils thus preventing bacterial growth & helps fight acne from the root.The ultimate payout of this product is Whitening & Brightening of the skin which happens on account of the deep cleansing & exfoliating action of this mask.", White
10012775,SEJ by Nisha Gupta Set of 6 Multicoloured Printed Table Placemats,SEJ by Nisha Gupta,Unisex,899,4,Set content: 6 table matsShape: RectangleColour: MulticolouredPattern: PrintedSuitable For: 6 seater tableMaterial: Cotton, Red
10013315,Marvel by Wear Your Mind Boys Red & Black Printed Round Neck T-shirt,Marvel by Wear Your Mind,Boys,539,3,"Red and black printed T-shirt, has round neck, short sleeves", Red
10001017,Police Men Frozen Eau De Toilette 100 ml,Police,Men,2095,5,"Features:Top note is green apple Middle notes are pepper, nutmeg, cardamom and jasmineBase notes are amber and musk",
10017237,Kazo Women Black Maxi Dress,Kazo,Women,2995,5,"Black embellished woven maxi dress, has a round neck, sleeveless, concealed zip closure, an attached lining, flared hem", Black
10003837,Homesake Gold-Toned & Blue Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1836,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and bluePattern: SolidShape: GeometricShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb,Blue
10015153,Urban Dog Men Charcoal Grey Solid Regular Fit Sports Shorts,Urban Dog,Men,399,5,"Charcoal grey solid mid-rise sports shorts, has two pockets, a drawstring closure", Grey
10012539,AccessHer Gold-Plated & Off-White Kundan & Pearl Embellished Maang Tikka,AccessHer,Women,468,3," Gold-plated and off-white maang tikka, has floral-shaped design with kundan embellishment detail and pearl beaded droplets  Secured with S-hook closure ", White
10015171,Urban Dog Men Black Solid Regular Fit Sports Shorts,Urban Dog,Men,399,4,"Black solid mid-rise sports shorts, has two pockets, a drawstring closure", Black
10017739,Parx Men Brown Slim Fit Printed Casual Shirt,Parx,Men,779,5,"Brown printed casual shirt, has a cutaway collar, long sleeves, button placket,  curved hem, one patch pocket", Brown
1000353,Kook N Keech Disney Blue Printed Crop Jacket,Kook N Keech Disney,Women,839,5,"Blue woven printed crop jacket, has a round neck, a full zip closure, long sleeves, two insert pockets",Blue
10002751,ROMEE Grey & Red Floral AC Room 300 GSM Double Bed Dohar,ROMEE,Unisex,1574,5,Set content: Single bed dohar  Usage: AC Room  GSM: 300  Colour: Grey and Red  Pattern: Floral Dohar, Red
10017775,Parx Men Blue Slim Fit Checked Casual Shirt,Parx,Men,787,5,"Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10012973,JEWEL JUNCTION Silver-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of silver-toned and black geometric printed cufflinks, Silver
10000771,Lady Lyka Women White and Fuschia Pack of 2 Beginners Bras ATHLETE-WHT-FCA-Multi,Lady Lyka,Women,425,5,Pack of 2 White and fuschia solid medium-coverage beginners braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, White
10004153,HIGHLANDER Men Blue Slim Fit Printed Casual Shirt,HIGHLANDER,Men,699,5,"Blue printed casual shirt, has a spread collar, short sleeves, button placket,  curved hem, one patch pocket",Blue
10014337,SHOWOFF Men Grey Printed Slim Fit Regular Shorts,SHOWOFF,Men,835,5,"Grey and blue printed knee length length low-rise-rise regular shorts, has four pockets", Grey
10003149,Gini and Jony Boys Navy Solid Regular Fit Reversible Shorts,Gini and Jony,Boys,979,6,"Navy solid mid-rise reversible shorts, has 4 pockets, and button and zip closureBlue printed mid-rise inner, has 4 pockets, and button and zip closure", Navy
10001981,Michael Kors Women Wonderlust Eau De Toilette 100 ml,Michael Kors,Women,7920,2,"Michael Kors presents this 'Wonderlust' EDPLast for: 2-3 hoursNotes:       spiced notes and heady notes of blushed dianthus, pure jasmine sambac absolute, and buttery heliotrope melt into a warm, exotic finish of cashmeran wood, benzoin Siam and Sri Lanka sandalwood",
10003727,MBE Women Orange Checked Dupatta,MBE,Women,623,4,"Orange checked dupatta, taping border", Orange
10013399,SEJ by Nisha Gupta Mustard Yellow & Blue Printed Wooden Open Dry Bin,SEJ by Nisha Gupta,Unisex,999,3,Set content: 1 open dry binColour: Mustard yellow and bluePattern: Ethnic printShape: Rectangular,Blue
10014837,AccessHer Gold-Plated & Green Embellished Kundan Maang Tika,AccessHer,Women,349,4,"Gold-plated kundan embellished maang tika, has a teardrop-shaped designSecured with a fish-hook ear wire", Green
10013057,Sera Women Navy Blue & Off-White Printed Kurta with Trousers,Sera,Women,1437,5,"Navy Blue and off-white printed kurta with trousers Navy Blue and off-white straight calf length kurta, has a keyhole neck, three-quarter sleeves, straight hem, side slitsNavy Blue and off-white  Solid trousers, has partially elasticated waistband, button closure",Blue
10004401,Park Avenue Women Yellow Solid Top,Park Avenue,Women,506,5,"Yellow solid regular top, has a round neck, long cuffed sleeves, ruffle details", Yellow
10000945,DKNY Women Be Tempted Eau De Parfum 50 ml,DKNY,Women,2665,2,"A fresh alchemy of oriental sweetness and gardenia opulence, this 'Be Tempted' EDP (Eau De Parfum) from DKNY will lift up your senses and make you feel fresh, all-day and all-night longIt opens with the fruity notes of cassia, lemon, red berries, licorice and appleThe heart represents femininity and passion captured by rose essential oil, violet and orange blossomExotic Indonesian patchouli oil in the base blends with vanilla cream and oriental myrrh resin",
10003557,Palm Tree Boys Red Printed Round Neck T-shirt,Palm Tree,Boys,349,3,"Red printed T-shirt, has a round neck, short sleeves", Red
10000651,Parx Men Navy Blue Slim Fit Solid Regular Trousers,Parx,Men,804,5,"Navy Blue solid mid-rise regular trousers, has a button closure, four pockets",Blue
10000187,Parx Men Pink Solid Polo Collar T-shirt,Parx,Men,559,5,Pink solid t-shirt has a round neck and short sleeves and a patch pocket, Pink
10012293,Raymond Men Red Printed Sweatshirt,Raymond,Men,1214,5,"Red printed sweatshirt, has a round neck, long sleeves, straight hem", Red
1000729,ahilya Charcoal Grey Sterling Silver Drop Earrings,ahilya,Women,4531,3,"A pair of charcoal grey Sterling silver drop earrings with textured detail, has a small round base and an interlinked dangler with small dangling detail at the bottomSecured with a fish-hook ear wire", Grey
10003311,Gini and Jony Boys Blue Regular Fit Mid-Rise Clean Look Stretchable Jeans,Gini and Jony,Boys,1049,3,"Blue medium wash 5-pocket mid-rise jeans, clean look, ombre-dyed effect, has a button and zip closure, and waistband with belt loops",Blue
10017889,Parx Men Blue Slim Fit Printed Casual Shirt,Parx,Men,779,5,"Blue printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
